"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"255",28.3783783783784,23.8853503184713,24.7603833865815,0,0
"256",26.2899262899263,22.6114649681529,27.1565495207668,0,1.34048257372654
"257",29.1154791154791,28.0254777070064,34.3450479233227,0,0
"258",27.2727272727273,25.4777070063694,27.1565495207668,18.1818181818182,13.4048257372654
"259",28.6240786240786,24.0976645435244,21.5654952076677,0,0
"260",0,0.106157112526539,0,0,0
"261",26.1670761670762,24.9469214437367,31.1501597444089,0,0
"262",0,0.106157112526539,0,0,0
"263",31.0810810810811,26.3269639065817,30.3514376996805,18.1818181818182,18.7667560321716
"264",27.027027027027,25.4777070063694,24.7603833865815,0,0
"265",27.5184275184275,23.6730360934183,36.741214057508,0,0
"266",30.3439803439803,23.3545647558386,24.7603833865815,0,0
"267",30.0982800982801,23.4607218683652,35.9424920127796,0,0
"268",28.5012285012285,27.0700636942675,24.7603833865815,25,14.745308310992
"269",26.2899262899263,25.583864118896,26.3578274760383,20.4545454545455,17.426273458445
"270",0,0.106157112526539,0,0,0
"271",0,0.106157112526539,0,0,0
"272",29.97542997543,25.1592356687898,19.9680511182109,0,1.34048257372654
"273",29.4840294840295,24.9469214437367,27.1565495207668,20.4545454545455,22.7882037533512
"274",25.4299754299754,21.4437367303609,23.961661341853,22.7272727272727,18.7667560321716
"275",28.009828009828,21.8683651804671,21.5654952076677,2.27272727272727,0
"276",29.2383292383292,23.9915074309979,28.7539936102236,0,0
"277",26.1670761670762,26.2208067940552,27.1565495207668,0,0
"278",29.4840294840295,26.2208067940552,31.9488817891374,20.4545454545455,18.7667560321716
"279",29.1154791154791,24.5222929936306,30.3514376996805,15.9090909090909,14.745308310992
"280",28.5012285012285,24.416135881104,30.3514376996805,22.7272727272727,12.0643431635389
"281",27.5184275184275,22.7176220806794,27.1565495207668,18.1818181818182,16.0857908847185
"282",24.6928746928747,21.4437367303609,21.5654952076677,0,1.34048257372654
"283",25.7985257985258,22.8237791932059,31.1501597444089,0,0
"284",30.4668304668305,22.9299363057325,23.961661341853,0,0
