"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"70",37.7736250093609,38.7883841122817,0,0,0
"71",36.3147930777775,39.2243838799841,66.8444850793035,70.2997961619573,76.2763507866331
"72",25.1149710660577,27.6966906261107,61.5259899703862,62.9401999909326,53.6528560938823
"73",25.2529804448633,25.2529804448633,55.1950394640926,52.247338307399,54.0035003172631
"74",28.5343741710987,28.6559401409715,66.5608934033076,67.1523914332592,56.2351615453882
"75",0,0,0,0,0
"76",25.6101234888641,27.8288850865073,51.7739807213591,47.5448015156269,53.1680794005307
"77",24.888191230683,26.3016235501975,19.7328473554226,0,0
"78",0,0,0,0,0
"79",27.8620925380383,29.2658382954163,59.7367361600812,55.6715368908247,52.1308755708823
"80",28.3297130984399,34.0615778257926,49.4024962782602,46.291687265862,0
"81",27.4368556793794,31.0571889236569,0,0,0
"82",33.6005259845339,33.5190248715293,0,0,0
"83",32.8035775279921,37.0416898708347,0,0,0
"84",29.3526080922113,32.2743843172663,0,0,0
"85",24.4793881313192,24.4793881313192,50.628885471191,51.4154540042833,50.6747424610418
"86",23.5673463586158,28.5652348923323,51.7994522186853,52.2934013105907,54.3879235272219
"87",43.4356011182307,43.8043399086097,0,0,0
"88",39.2592647402132,44.2028672874549,75.7996361460697,88.8983505331134,91.0036259870926
"89",0,0,0,0,0
"90",44.7303127509925,47.8822142767422,0,0,0
"91",0,0,0,0,0
"92",31.2783831859053,34.0473458441268,87.2696035892841,89.4288596900407,93.9716122722104
"93",26.2173601138524,29.7399486838327,66.6161725062136,55.0724259699792,72.6832375952011
"94",29.5925052640343,30.6468616329092,88.5647193888095,85.8859283931123,86.1946969637344
"95",32.0632337774333,32.8722557613643,55.7860875636959,59.9624386937927,54.5568922862042
"96",0,0,0,0,0
"97",25.1612467376358,27.1818857587459,61.3831908380347,56.0862157161514,52.0931664444477
"98",24.5774930943303,24.8647964729504,0,0,0
"99",27.7495783881723,27.7495783881723,46.8779954681156,45.4826612974358,46.1307004775761
"100",25.3064691723865,25.0560771168355,78.9928665179779,87.4956576935423,89.0086577223498
"101",43.3027502202133,44.0835941959762,93.7646295583024,92.4125191324976,98.318428968491
"102",35.1436283893858,36.5043852142956,0,0,0
"103",25.5846129709859,28.9688914053545,42.8215521361966,44.894840302217,42.7325789518422
"104",39.2832705173566,44.0634302024208,66.6632025993505,63.3843814406464,58.8377947833534
"105",33.2433178732166,34.6376793117398,70.5263185910459,65.3040802603238,77.6079217430567
"106",35.3642476254694,38.4494410700731,59.1401624976121,64.8373657564395,69.7257073973821
"107",31.8072914662609,33.2592106977041,0,0,0
"108",33.4788539008169,33.7437572966263,0,0,0
"109",22.8775804176195,23.879376753682,75.874704929859,87.4011206917607,62.8240485594093
"110",27.56417911767,26.192549167343,76.4763991102827,87.4480058177838,72.9381335244192
"111",26.6576335673902,26.4705659358462,56.0792862283398,52.9742249987139,54.0179727910555
"112",34.573964118193,35.3617850891158,54.3925500675053,52.3077844074608,62.2071264040935
"113",26.4280634134296,29.7798183383124,0,0,0
"114",40.7978628484901,40.7276873768988,69.1205373023903,74.2338779203817,78.8050116210436
"115",35.412153460195,37.4874311840722,35.2752539402795,0,0
"116",0,0,0,0,0
